song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label
Aaji Pronomi Tomaare.mp3,123.046875,155282,1304.890756,0.249405724,0.308312169,0.095056394,0.400288683,0.289081254,0.083567971,0.23439405,0.168501521,0.028392762,2.950850453,21.62797783,467.7694249,-9.107698061,56.22086332,3160.785472,0.00967504,2.184867533,4.773646137,0.103235513,0.047758594,0.002280883,1671.697058,579.8737384,336253.5524,2000.038171,437.1727862,191120.045,23.34284496,6.424077901,41.26877688,3357.983861,1358.393584,1845233.13,0.945174691,1.111689211,1.235852902,0.005604861,0.085163195,0.00725277,0.058197683,0.025425929,0.000646478,-4.93E-05,0.106011502,0.011238438,-0.000172934,0.023971861,0.00057465,5.210557823,1.763698859,3.110633666,2
Aakash Jurye Shuninu Oi Baaje.mp3,107.6660156,133450,1308.333333,0.264608567,0.313902302,0.098534655,0.417844937,0.288016282,0.082953379,0.240184521,0.160139717,0.025644729,2.273975186,16.54750937,273.8200663,-7.217460065,51.80571978,2683.832602,0.009695918,2.44322266,5.969336964,0.092712671,0.040951706,0.001677042,2172.724969,545.5875706,297665.7972,2354.343637,337.0700217,113616.1995,22.79138914,6.586340654,43.37988321,4640.838604,1195.240808,1428600.589,0.937860855,1.157736096,1.340352868,-0.006843337,0.081069375,0.006572244,0.080798642,0.036760832,0.001351359,-8.79E-05,0.085604168,0.007328073,-0.000239043,0.035804808,0.001281984,4.256217687,1.238259463,1.533286498,2
Aakashe Dui Haate Prem Bilaye.mp3,184.5703125,232342,1320.125,0.234313074,0.306084937,0.093687988,0.427036709,0.289376163,0.083738564,0.237555299,0.164014674,0.026900813,2.645999278,18.96236293,359.571208,-6.612096775,50.29421659,2529.508222,0.009741699,2.070983486,4.288972599,0.100013971,0.044365101,0.001968262,2260.415207,577.5003496,333506.6538,2436.852889,340.095807,115665.158,23.07854746,6.09468903,37.14523437,4599.163856,1106.587449,1224535.782,0.940129422,1.104225865,1.219314762,-0.000748508,0.083513748,0.006974546,0.085826956,0.040125934,0.001610091,-2.82E-05,0.100045398,0.010009082,-0.000185955,0.027106009,0.000734736,4.035628118,1.155752104,1.335762926,2
Aaloker Ei Jhorna Dharay.mp3,99.38401442,120323,1280.031915,0.324644392,0.312312509,0.097539103,0.494775501,0.27069842,0.073277635,0.258234528,0.129028144,0.016648262,2.496416516,18.98086689,360.2733078,-7.670823461,44.24513022,1957.631548,0.009979184,2.261977666,5.116542963,0.102282368,0.051009063,0.002601924,2526.667106,524.1671997,274751.2532,2211.742366,374.7513344,140438.5626,22.18988329,6.533623644,42.68823792,4517.435184,1085.112925,1177470.06,1.284647495,1.568510324,2.460224637,0.008237589,0.064642302,0.004178627,0.137440401,0.053680213,0.002881565,-3.43E-05,0.092534915,0.00856271,-0.000153299,0.044855841,0.002012047,4.813496599,1.430754367,2.04705806,2
Aaloy Aalokmoy Karo Hey.mp3,123.046875,154009,1305.161017,0.243553241,0.303635674,0.092194622,0.42435838,0.289100626,0.083579172,0.236457603,0.165593283,0.027421135,2.334418315,18.9008911,357.2436844,-11.13820021,55.0873397,3034.614995,0.00822473,1.853420189,3.435166396,0.08965867,0.049877834,0.002487798,2055.236418,559.3244525,312843.8432,2222.434098,393.9053809,155161.4491,23.99875416,5.932601231,35.19575737,4200.416267,1172.979302,1375880.442,0.883281442,1.134280093,1.286591329,-0.00894277,0.086407315,0.007466224,0.080106658,0.033057962,0.001092829,-8.13E-05,0.093785517,0.008795723,-0.000136768,0.02519522,0.000634799,5.479909297,2.460394985,6.053543481,2
Aamaay Mukti Jodi Dao Badhon Khule.mp3,99.38401442,123311,1271.247423,0.275963617,0.301260786,0.090758061,0.40807329,0.281439395,0.079208133,0.239569086,0.161058953,0.025939986,1.827438801,11.85623719,140.5703604,-8.033746063,49.6551513,2465.63405,0.004688512,2.186719523,4.781742271,0.090410046,0.036724411,0.001348682,2014.221536,425.2589031,180845.1347,2068.677471,320.5022972,102721.7225,24.89729848,7.258593093,52.68717369,3789.456252,986.5361214,973253.5189,1.056107683,1.234736554,1.524574357,0.016255974,0.08482787,0.007195768,0.10027188,0.034627335,0.001199052,-0.021405024,0.082769565,0.006850801,-4.67E-05,0.028781813,0.000828393,2.187319728,1.227182841,1.505977725,2
Aamar Aandhar Bhalo.mp3,151.9990809,193498,1325.328767,0.251743169,0.313181995,0.098082962,0.405968428,0.2874332,0.082617844,0.233810894,0.169309773,0.028665799,2.206040681,17.49022569,305.9079945,-9.706066937,49.80823402,2480.860176,0.009380645,2.25975748,5.106503866,0.091779657,0.04619921,0.002134367,2350.047936,540.6843127,292339.526,2383.812963,360.2594535,129786.8738,23.01073017,6.904857523,47.67705741,4642.155263,1170.178722,1369318.241,0.927704054,1.121645985,1.258089715,-0.000860513,0.086163579,0.007424162,0.101541714,0.043678507,0.001907812,-0.000104085,0.093619727,0.008764653,-0.000209704,0.026640801,0.000709732,4.48493424,0.987251608,0.974665737,2
Aamar Aar Hobe Na Deri.mp3,123.046875,157866,1283.463415,0.233539671,0.30319418,0.091926711,0.343001099,0.293054738,0.085881079,0.213661076,0.194119236,0.037682278,1.489472197,12.64591337,159.9191249,-8.632916309,59.37000943,3524.798019,0.004932843,2.2281909,4.964834685,0.076786339,0.037202593,0.001384033,1639.667672,435.8502076,189965.4035,1928.796592,281.8163195,79420.43794,26.14239724,6.420910603,41.22809297,3222.855512,817.37979,668109.7211,0.734646107,0.893880776,0.799022842,0.00422187,0.105111067,0.011048336,0.064567259,0.037515395,0.001407405,-0.021916633,0.076644853,0.005874434,-5.27E-05,0.017845253,0.000318453,3.205514739,1.781115451,3.17237225,2
Aamar Abhimaner Bodole Aaj.mp3,143.5546875,176506,1269.827338,0.215599058,0.300858642,0.090515922,0.365156097,0.289822835,0.083997275,0.225102507,0.180726851,0.032662195,1.84286586,16.10548523,259.3866546,-7.180440064,53.63906674,2877.149481,0.005906583,2.194025332,4.813747159,0.086414069,0.037147027,0.001379902,1981.173035,545.5436749,297617.9012,2292.642936,370.6307615,137367.1614,24.98965878,6.00016682,36.00200187,4014.888223,1136.548699,1291742.946,0.801340897,0.912012392,0.831766604,-0.023826438,0.101966162,0.010397098,0.074053596,0.036334043,0.001320163,-0.021317413,0.08636523,0.007458953,-9.24E-05,0.017539388,0.00030763,3.207836735,2.060007519,4.243630976,2
Aamar Bela Je Jaye Sajh Belate.mp3,135.9991776,178936,1325.451852,0.279338634,0.310193914,0.096220264,0.39982258,0.287514458,0.082664563,0.237605376,0.16394212,0.026877019,2.245190399,17.57704388,308.9524716,-8.566093327,53.59806207,2872.752257,0.010017603,2.302560264,5.301783771,0.090096451,0.042381432,0.001796186,1995.12994,616.5105486,380085.2565,2260.707311,415.5665738,172695.5773,22.47783269,5.728341448,32.81389575,4146.087429,1346.934449,1814232.41,0.867761178,1.034743362,1.070693826,0.004610105,0.088338891,0.00780376,0.067394528,0.035517205,0.001261472,-5.06E-05,0.091850542,0.008436522,-0.0001889,0.021483105,0.000461524,4.108770975,1.173870908,1.377972908,2
Aamar Bhanga Pothayer Ranga Dhulay.mp3,143.5546875,174037,1270.343066,0.284292417,0.302327874,0.091402144,0.387298401,0.285144758,0.081307533,0.235645343,0.166747132,0.027804606,1.506486857,10.93741008,119.6269392,-9.476742785,50.94442148,2595.33408,0.003182243,2.785001228,7.756231839,0.080396518,0.037142307,0.001379551,1994.308162,491.1254028,241204.1613,1999.564768,346.2235,119870.7119,24.54368686,7.036878212,49.51765497,3763.273077,1128.902836,1274421.612,0.948569955,1.178504537,1.388872943,-0.006861247,0.0932684,0.008698994,0.096152858,0.036305343,0.001318078,-0.021248782,0.072444573,0.005248216,-2.49E-05,0.031349137,0.000982768,2.195446712,1.288121098,1.659255963,2
Aamar Bichar Tumi Karo.mp3,135.9991776,167914,1322.15748,0.325544622,0.313205649,0.098097779,0.447007386,0.288171307,0.083042702,0.244341359,0.153722586,0.023630634,2.174318312,16.85086506,283.9516532,-5.793853428,60.97440195,3717.877693,0.008908168,2.441973951,5.963236776,0.087660268,0.041736949,0.001741973,1660.316227,694.475021,482295.5548,2053.34354,511.4425858,261573.5186,23.46972177,6.477157728,41.95357224,3575.286714,1598.165904,2554134.256,0.859224101,1.057923471,1.119202071,0.023443263,0.075038469,0.005630772,0.05592691,0.026810296,0.000718792,-2.77E-05,0.087801233,0.007709057,-0.000187317,0.024819586,0.000616012,5.187337868,1.464669388,2.145256417,2
Aamar Byatha Jakhon Aane Aamaay.mp3,151.9990809,181347,1295.335714,0.263128707,0.305998127,0.093634854,0.431273357,0.282551563,0.079835386,0.242227803,0.157031922,0.024659025,2.364379242,17.99387034,323.7793697,-7.468958969,50.43269991,2543.45722,0.009014731,2.282268904,5.208751349,0.094765149,0.042920429,0.001842163,2288.761834,607.3824999,368913.5012,2516.567575,339.1724604,115037.9579,22.74947589,6.409554152,41.08238443,4648.121893,1261.943325,1592500.956,0.917567169,1.066260793,1.136912078,0.009787814,0.079509279,0.006321726,0.090114534,0.049592813,0.002459447,-5.52E-05,0.095446661,0.009110065,-0.000239252,0.023801876,0.000566529,4.58245805,1.225020968,1.500676373,2
Aamar Ei Poth Chayoatei .mp3,89.10290948,107897,1284.488095,0.305607419,0.300468653,0.090281412,0.465368645,0.272976822,0.074516345,0.250151372,0.144075066,0.020757625,3.075747978,21.53570462,463.7865734,-6.488926591,47.48725265,2255.039164,0.007088687,2.264497552,5.127949163,0.109956324,0.044449747,0.00197578,2050.417244,524.5062153,275106.7699,2076.89515,405.5984008,164510.0628,22.75782271,6.605442468,43.6318702,4003.996622,1153.740813,1331117.864,1.2974127,1.526256446,2.329458738,-0.004369359,0.071952488,0.005177161,0.091467512,0.03559852,0.001267255,-7.09E-05,0.098451242,0.009692647,-0.000234209,0.041872997,0.001753348,4.673015873,1.304991922,1.703003916,2
Aamar Godhuli Lagan Elo Bujhi Kachhe.mp3,123.046875,155406,1284.347107,0.249113516,0.30300961,0.091814824,0.360790712,0.290440288,0.084355561,0.217685226,0.189595558,0.035946476,1.554057388,11.33867112,128.5654629,-7.407898918,57.44647749,3300.097777,0.004759716,1.923539229,3.700003166,0.077178389,0.038009781,0.001444743,1607.208597,357.5244975,127823.7663,1856.487952,236.3876191,55879.10644,25.96825343,6.520507799,42.51702196,3338.788144,651.9424035,425028.8975,0.80102922,0.988144786,0.976430117,0.018925909,0.098457175,0.009693815,0.068098039,0.03375754,0.001139571,-0.021147363,0.077521145,0.006009528,-0.000165539,0.01791146,0.00032082,4.747319728,2.970135142,8.821702761,2
Aamar Hiyar Majhe Lukiye Chhile.mp3,143.5546875,184442,1289.804196,0.224699295,0.300895107,0.090537865,0.377938162,0.289883357,0.08403236,0.225743954,0.179924986,0.032373001,1.328637184,13.98243631,195.5085252,-8.335370874,60.20091859,3624.150599,0.004802378,2.031050014,4.12516416,0.071789816,0.035726838,0.001276407,1701.196974,558.0639243,311435.3436,2050.033595,439.597878,193246.2943,24.52159336,5.581555779,31.15376491,3501.637159,1162.211338,1350735.194,0.670814298,0.788597185,0.621885521,-0.012407326,0.09612257,0.009239548,0.066097862,0.0348181,0.0012123,-0.022356587,0.073016994,0.005331481,-4.99E-05,0.013185188,0.000173849,7.546485261,3.89418785,15.16469901,2
Aamar Hridoy Tomar Apon Haatay.mp3,135.9991776,171904,1273.362963,0.205829577,0.294684178,0.086838765,0.359148883,0.285378598,0.081440944,0.220402068,0.186430313,0.034756262,1.963252486,16.65870936,277.5125974,-4.891630421,51.0652748,2607.662291,0.006044274,1.986969384,3.948047335,0.092021175,0.040745962,0.001660233,2116.392016,608.2395343,369955.3311,2323.952133,456.8837391,208742.7511,25.5183609,5.922569773,35.07683272,4221.966137,1302.003454,1695212.994,0.866886598,0.985794601,0.971790994,-0.023475176,0.105670038,0.011166157,0.090259658,0.040723362,0.001658392,-0.020936113,0.091637164,0.00839737,-0.000187499,0.020908983,0.000437186,3.779047619,2.258692668,5.101692566,2
Aamar Je Aashe Kaachhe Je Jay Chole Duray.mp3,129.1992188,162451,1289.293651,0.249602819,0.308913229,0.095427383,0.373510364,0.294391177,0.086666165,0.222191943,0.184293445,0.033964074,1.158588256,12.25559642,150.1996436,-6.66302596,58.94579228,3474.606428,0.006426723,2.436078828,5.934480056,0.066982843,0.035321344,0.001247597,1726.798622,489.333465,239447.24,1976.004846,302.0691732,91245.78541,24.61901972,6.366456341,40.53176634,3615.119807,958.6592577,919027.5724,0.678222247,0.838413709,0.702937547,-0.023018196,0.092305882,0.008520376,0.066773028,0.03707202,0.001374335,-0.021274576,0.06672392,0.004452082,-0.00017038,0.018042028,0.000325515,3.46093424,2.041672859,4.168428062,2
Aamar Khela Jakhon Chhilo Tomaar Sonye.mp3,151.9990809,194849,1281.901316,0.266835236,0.310997092,0.096719191,0.373139217,0.291830713,0.085165165,0.227524692,0.177667802,0.031565848,2.067017684,15.79799199,249.5765508,-8.615273799,51.66341488,2669.108437,0.004559226,2.860872489,8.184591401,0.088415921,0.047473349,0.002253719,1954.697976,634.0476132,402016.3758,2059.126765,381.4709218,145520.0642,24.05747973,6.395196002,40.89853191,3955.784413,1297.144111,1682582.844,0.915671213,1.149531035,1.321421601,-0.016681829,0.099720411,0.00994416,0.083834716,0.05001954,0.002501954,-0.020329805,0.088440061,0.007821644,-4.22E-05,0.026786122,0.000717496,2.114176871,1.391347646,1.935848272,2
Aamar Kontho Taare Daakay.mp3,83.35433468,104599,1324.037975,0.265805133,0.311426268,0.096986321,0.414333348,0.290356032,0.084306625,0.238108224,0.163210928,0.026637807,2.455085122,23.50015561,552.2573137,-7.753344886,52.81284161,2789.196239,0.009666556,2.242982331,5.030969735,0.091974758,0.049774684,0.002477519,2164.827071,693.008876,480261.3022,2304.644048,478.6921528,229146.1771,22.48437045,6.363422175,40.49314178,4563.85157,1480.630327,2192266.164,0.848083832,1.018094864,1.036517151,0.006704343,0.081564903,0.006652833,0.074392974,0.036315285,0.0013188,-4.56E-05,0.096230894,0.009260385,-0.000178998,0.023293396,0.000542582,4.544145125,1.288468986,1.660152327,2
Aamar Majhe Tomari Maya.mp3,129.1992188,158517,1310.057851,0.254416337,0.310342714,0.0963126,0.38224433,0.293525717,0.086157346,0.225852398,0.179788842,0.032324028,2.401524041,19.09426198,364.5908405,-10.73161453,63.98576246,4094.177797,0.008782012,2.504843974,6.274243334,0.08714059,0.052067362,0.00271101,1710.995908,727.9179479,529864.5388,2149.290705,534.8270409,286039.9637,23.36031454,6.593279909,43.47133995,3530.603651,1847.015163,3411465.013,0.717192373,0.916708189,0.840353903,-0.022948302,0.097707052,0.009546668,0.05789024,0.037804152,0.001429154,-5.94E-05,0.097618431,0.009529359,-0.000159754,0.015217829,0.000231582,4.74615873,1.51863474,2.306251472,2
Aamar Matha Nato Kore Dao Hey.mp3,129.1992188,160298,1262.188976,0.302965589,0.297825095,0.088699787,0.404102579,0.276028977,0.076191996,0.237809357,0.163646091,0.026780043,1.293651875,8.941100124,79.94327143,-6.752720695,52.91230725,2799.712259,0.006371898,2.298559029,5.283373608,0.074239828,0.034279082,0.001175056,1831.714544,507.212363,257264.3811,1938.886973,305.7634554,93491.29063,24.84082901,7.023072474,49.32354698,3589.994958,1005.740633,1011514.22,0.86849974,1.027661758,1.056088688,-0.007901337,0.089469858,0.008004856,0.084317139,0.040479313,0.001638575,-0.021346718,0.06984672,0.004878564,-0.000210045,0.022573335,0.000509555,2.975637188,1.632847865,2.66619215,2
Aamar Milon Laagi Tumi.mp3,135.9991776,150067,1240.22314,0.230855187,0.302408487,0.091450893,0.410579171,0.292503017,0.085558015,0.234552895,0.168280339,0.028318273,2.075557451,16.54010466,273.5750623,-6.705437761,58.22338257,3389.962278,0.008892988,2.352269393,5.533171297,0.086078458,0.041864317,0.001752621,1808.930116,585.6926786,343035.9137,2127.159053,424.5239149,180220.5543,23.48016998,5.924967485,35.1052397,3853.422532,1286.625828,1655406.022,0.778818709,0.913350602,0.834209323,0.002090829,0.079915777,0.006386531,0.065538719,0.031769515,0.001009302,-3.03E-05,0.09072677,0.008231346,-0.000192555,0.01641174,0.000269345,4.318911565,1.21418384,1.474242397,2
Aamar Mollikabonay Jakhon.mp3,143.5546875,186337,1285.082759,0.195671574,0.299264398,0.08955918,0.373925874,0.291127385,0.084755155,0.222744249,0.183625523,0.033718333,2.911095922,23.90885251,571.6332285,-9.748501425,52.76375865,2784.014227,0.008941868,2.52550346,6.378167725,0.105072744,0.040847439,0.001668513,1783.069436,376.3234393,141619.3309,2079.900942,256.5242801,65804.70627,23.53123044,6.651992854,44.24900892,3820.906062,794.574007,631347.8525,0.911336253,1.05289926,1.108596852,-0.016465642,0.093023427,0.008653358,0.064010951,0.026908956,0.000724092,-5.97E-05,0.105396353,0.011108392,-0.000170492,0.02407532,0.000579621,1.841342404,0.798513275,0.637623451,2
Aamar Mone Tumi Nath Lobe Horay.mp3,107.6660156,133688,1273.219048,0.238464715,0.297815443,0.088694038,0.345708121,0.294246996,0.086581295,0.217884133,0.18936694,0.035859838,1.848106499,12.26637381,150.4639265,-6.599419562,57.40672648,3295.532245,0.005849328,2.431772022,5.913515166,0.085917868,0.035613343,0.00126831,1573.100446,516.7871418,267068.9499,1893.567471,343.0998069,117717.4775,24.92630081,6.802057523,46.26798654,3285.717632,1099.096662,1208013.473,0.864593056,1.010638191,1.021389554,-0.015529597,0.102443855,0.010494743,0.0562096,0.03352462,0.0011239,-0.022180531,0.082022756,0.006727732,-0.000231336,0.021468118,0.00046088,3.417977324,2.03372341,4.136030907,2
Aamar Mukher Kotha Tomaar.mp3,143.5546875,184923,1340.021739,0.288282963,0.313574103,0.098328718,0.411375641,0.290022241,0.0841129,0.238165512,0.163127319,0.026610522,1.446360029,12.07164577,145.7246316,-8.58537805,60.42911407,3651.677827,0.007643503,2.720725616,7.402347876,0.071736738,0.034957327,0.001222015,1952.502473,795.595338,632971.9419,2213.372915,557.7263986,311058.7357,22.05804419,6.252512666,39.09391464,4122.916736,1748.758484,3058156.235,0.681848635,0.833821859,0.695258893,0.003361807,0.083063039,0.006899468,0.06535996,0.036360735,0.001322103,-4.35E-05,0.072977781,0.005325757,-0.000190865,0.018233633,0.000332465,4.125024943,1.254678706,1.574218655,2
Aamar Mukti Aaloi Aaloi.mp3,151.9990809,197303,1324.181208,0.35050049,0.303469763,0.092093897,0.48764627,0.277899224,0.077227979,0.25450579,0.136235591,0.018560136,2.148737575,16.27069919,264.7356522,-4.962862529,51.15639738,2616.976993,0.011865543,2.394083876,5.731637606,0.093402416,0.041851047,0.00175151,2222.83106,621.4472857,386196.7289,2222.197687,405.8375221,164704.0943,23.16605607,7.036999012,49.5193551,4294.357366,1186.00438,1406606.39,1.088979231,1.34770582,1.816310978,0.00727711,0.063388626,0.004018118,0.109809616,0.05760944,0.003318848,-1.50E-05,0.084889524,0.007206232,-0.000157902,0.03676774,0.001351867,4.674176871,1.302949846,1.697678301,2
Aamar Na Bola Baanir Ghano Jaaminir.mp3,151.9990809,180043,1286.021429,0.248529354,0.325997278,0.106274225,0.404285841,0.289028515,0.083537483,0.233510712,0.169723541,0.028806081,2.414851025,17.36130763,301.4150025,-8.839949154,54.35721372,2954.706683,0.009152866,2.039095175,4.157909131,0.095009498,0.040954918,0.001677305,1870.133367,567.3445423,321879.8297,2154.4291,385.3743575,148513.3954,23.08053122,5.821517772,33.89006917,3902.609735,1215.933088,1478493.275,0.867388335,1.013963583,1.028122148,-0.00314043,0.087785848,0.007706355,0.069151887,0.031013508,0.000961838,-4.21E-05,0.094709374,0.008969866,-0.000165386,0.027531113,0.000757962,4.350258503,1.290082688,1.664313343,2
Aamar Prane Gobhir Gopon.mp3,129.1992188,154667,1237.336,0.293311952,0.296942301,0.08817473,0.422090033,0.276509646,0.076457584,0.238960431,0.16196063,0.026231246,1.161872542,10.12323831,102.4799539,-6.571473926,62.181305,3866.514691,0.007772793,2.60807566,6.80205865,0.067201547,0.039218172,0.001538065,1522.071554,430.9834702,185746.7516,1623.246515,307.2192743,94383.68249,24.79952608,7.008720643,49.12216505,2948.253006,836.4254988,699607.6151,0.803081013,1.064062092,1.132228136,-0.01142296,0.078333109,0.006136076,0.073920188,0.031095536,0.000966932,-0.021120286,0.064619742,0.004175711,-0.000204479,0.024281291,0.000589581,1.548770975,0.911781717,0.8313459,2
Aamar Sakol Dukher Prodeep.mp3,135.9991776,175731,1282.708029,0.254410142,0.304177137,0.092523731,0.404560888,0.282751194,0.079948237,0.23284991,0.170628991,0.029114253,1.25364134,12.3081788,151.4912653,-8.517624503,53.22952878,2833.382734,0.003807596,2.13999383,4.579573591,0.071976878,0.036856029,0.001358367,2096.781912,543.9585669,295890.9225,2148.139778,329.1729437,108354.8269,25.96195762,6.658464511,44.33514964,4103.016856,1014.328918,1028863.154,0.731542011,0.842810162,0.710328969,0.015862491,0.088335249,0.007803116,0.10990183,0.056830362,0.00322969,-0.022439085,0.072634988,0.005275841,-5.98E-05,0.016639287,0.000276866,3.449324263,1.979185835,3.917176569,2
Aamar Sakol Kaata Dhanyo Koray.mp3,95.703125,119178,1267.851064,0.261159388,0.309215498,0.095614224,0.403670676,0.291104169,0.084741637,0.232856591,0.170619874,0.029111141,2.986618414,20.50094903,420.2889111,-7.526110812,51.71996475,2674.954754,0.004079447,2.318409765,5.375023839,0.103522167,0.049040742,0.002404994,2055.125522,696.5041294,485118.0023,2343.116781,480.2655807,230655.028,23.3147036,6.296905558,39.65101961,4375.79854,1655.799556,2741672.168,0.998627616,1.1951851,1.428467424,-0.009894536,0.086009845,0.007397693,0.071147529,0.033085492,0.00109465,-5.01E-05,0.105583787,0.011147936,-0.000214318,0.024723912,0.000611272,3.456290249,1.059585202,1.122720801,2
Aamar Sakol Rosher Dhaara.mp3,92.28515625,119494,1284.88172,0.230596102,0.300429245,0.090257731,0.406025235,0.281428852,0.079202199,0.243050152,0.155756081,0.024259957,1.254257892,11.14154121,124.1339404,-8.021652327,56.61108011,3204.814391,0.003343519,2.783914396,7.750179366,0.073914357,0.038902476,0.001513403,1949.333425,591.4949212,349866.2419,2169.867758,431.7524898,186410.2124,24.46148836,6.682940783,44.66169752,3741.702374,1233.275736,1520969.041,0.761089167,0.911395655,0.830642039,-0.01502964,0.094837104,0.008994076,0.092974306,0.041073202,0.001687008,-0.021059446,0.071874142,0.005165892,-0.00012719,0.023596093,0.000556776,2.191963719,1.150229463,1.323027819,2
Aamar Shesh Paraner Kori.mp3,161.4990234,198719,1316.019868,0.286879707,0.310418019,0.096359347,0.425286176,0.279695247,0.078229431,0.244835785,0.152933881,0.023388772,2.195040024,16.624248,276.3656216,-6.871134664,56.36696332,3177.234554,0.007354285,2.172750758,4.720845858,0.088519193,0.040193707,0.001615534,1735.165416,664.035114,440942.6327,2157.201541,463.1951177,214549.7171,22.01409082,5.909779666,34.9254957,3752.668975,1529.446041,2339205.192,0.854283616,0.985201974,0.97062293,-0.003616909,0.083297998,0.006938556,0.061976005,0.044334605,0.001965557,-2.29E-05,0.088812895,0.00788773,-0.000188733,0.019535109,0.00038162,3.910240363,1.219465507,1.487096122,2
Aamar Sure Laage Tomaar Haansi.mp3,143.5546875,179921,1285.15,0.263428593,0.305698033,0.093451287,0.382215579,0.285979636,0.081784352,0.2300726,0.174355764,0.030399932,1.246280471,11.28205473,127.2847589,-6.733482903,68.51849135,4694.783657,0.004477351,2.223058778,4.94199033,0.06855911,0.033214003,0.00110317,1201.399191,505.3317371,255360.1645,1516.465434,455.6280611,207596.93,23.91430308,6.075718453,36.91435473,2395.089684,1075.72077,1157175.176,0.685738705,0.829422286,0.687941328,0.00084028,0.103052485,0.010619815,0.049081147,0.029682504,0.000881051,-0.019877732,0.067532919,0.004560695,-0.000525452,0.015671821,0.000245606,3.664108844,1.912408208,3.657305155,2
Aamare Karo Jibon Daan.mp3,83.35433468,105004,1296.345679,0.273502689,0.310760731,0.096572232,0.392727028,0.284888658,0.081161548,0.228015778,0.17703711,0.031342138,1.500822058,10.02293502,100.4592265,-10.92320628,67.64853586,4576.324403,0.007608586,1.778252417,3.162181659,0.067679599,0.045107849,0.002034718,1639.651718,532.4035737,283453.5653,1792.020465,432.318566,186899.3425,24.50471155,6.498226228,42.22694411,3336.250659,1211.733343,1468297.695,0.717664446,1.031134314,1.063237974,0.005352661,0.100300292,0.010060148,0.070188351,0.031558957,0.000995968,-0.000106449,0.073830448,0.005450935,-0.000137806,0.019183697,0.000368014,11.17460317,6.727690352,45.26181747,2
Aamare Ke Nibi.mp3,92.28515625,115627,1344.5,0.208960483,0.300998342,0.090600002,0.374593135,0.294651751,0.086819654,0.220695799,0.186082502,0.034626698,8.876581242,99.03314838,9807.564479,-9.012609434,53.86327039,2901.251897,0.012023885,2.254961677,5.084852163,0.167451203,0.102303974,0.010466103,1768.245683,587.371223,345004.9536,2088.868468,454.1976187,206295.4769,24.76963957,7.27689174,52.95315339,3587.128309,1526.86702,2331322.897,1.197935462,1.512644606,2.288093703,0.002058233,0.107854816,0.011632661,0.074048305,0.027799881,0.000772833,3.42E-06,0.184531391,0.034051832,4.92E-06,0.040143974,0.001611539,20.97110204,8.827615625,77.92679761,2
Aamareo Karo Maarjona.mp3,107.6660156,132696,1288.31068,0.275921829,0.311955052,0.097315954,0.406588576,0.292906113,0.085793991,0.234797696,0.167938606,0.028203376,2.990416974,23.35907298,545.6462905,-8.30436228,53.77100481,2891.320959,0.005962695,2.550122162,6.503123043,0.105935618,0.049619842,0.002462129,2035.877816,729.9893909,532884.5108,2343.829332,426.2709958,181706.9618,23.23507913,6.360501891,40.45598431,4145.787431,1558.143153,2427810.084,0.96674283,1.17037673,1.369781689,-0.004250087,0.08175437,0.006683777,0.0779281,0.056333659,0.003173481,-0.000182769,0.106675006,0.011379557,-0.000312458,0.030501934,0.000930368,4.099482993,1.518103428,2.304638017,2
Aamay Dao Go Bole.mp3,86.1328125,101312,1282.43038,0.266206863,0.306897339,0.094185977,0.435218406,0.284422323,0.080896058,0.244806478,0.152980789,0.023403122,3.248012401,23.93279729,572.7787861,-7.038216121,46.95059803,2204.358655,0.00752046,2.162519504,4.676490607,0.110913008,0.050617561,0.002562137,2314.832141,628.2747569,394729.1702,2554.960532,404.4297911,163563.456,22.59157692,5.807074803,33.72211776,4836.758253,1416.326188,2005979.872,1.111456497,1.314927465,1.729034237,0.010736227,0.078950998,0.00623326,0.085432968,0.043284314,0.001873532,-3.23E-05,0.110766537,0.012269226,-0.000217248,0.029195257,0.000852363,4.231836735,1.149396551,1.32111243,2
